LangID	CountryID	NameType	Name
bhh	UZ	LA	Bokharian
bhh	UZ	LA	Bokharic
bhh	UZ	LA	Bukharan
bhh	UZ	LA	Bukharin
bhh	UZ	LA	Judeo-Tajik
bhi	IN	D	Parya Bhilali
bhi	IN	L	Bhilali
bhi	IN	LA	Bhilala
bhi	IN	LA	Bhili
bhj	NP	D	Hangu
bhj	NP	D	Moblocha
bhj	NP	D	Nechali
bhj	NP	D	Rumdali
bhj	NP	D	Tolacha
bhj	NP	L	Bahing
bhj	NP	LA	Baying
bhj	NP	LA	Bayung
bhj	NP	LA	Ikke lo
bhj	NP	LA	Kiranti-Bayung
bhj	NP	LA	Pai Lo
bhj	NP	LA	Radu lo
bhl	PG	D	Bim
bhl	PG	D	Nimtep Weng
bhl	PG	L	Bimin
bhm	OM	L	Bathari
bhm	OM	LA	Batahari
bhm	OM	LA	Bathara
bhm	YE	L	Bathari
bhm	YE	LA	Bathara
bhm	YE	LA	Bautahari
bhm	YE	LA	Botahari
bhn	GE	L	Bohtan Neo-Aramaic
bhn	RU	L	Bohtan Neo-Aramaic
bho	IN	D	Bhojpuri Tharu
bho	IN	D	Domra
bho	IN	D	Madhesi
bho	IN	D	Musahari
bho	IN	D	Northern Standard Bhojpuri
bho	IN	D	Southern Standard Bhojpuri
bho	IN	D	Western Standard Bhojpuri
bho	IN	DA	Basti
bho	IN	DA	Benarsi
bho	IN	DA	Gorakhpuri
bho	IN	DA	Kharwari
bho	IN	DA	Purbi
bho	IN	DA	Sarawaria
bho	IN	L	Bhojpuri
bho	IN	LA	Bajpuri
bho	IN	LA	Bhojapuri
bho	IN	LA	Bhozpuri
bho	IN	LA	Deswali
bho	IN	LA	Khotla
bho	IN	LA	Piscimas
bho	MU	D	Bojpury
bho	MU	D	Mauritian Bhojpuri
bho	MU	L	Bhojpuri
bho	NP	D	Banarsi Boli
bho	NP	D	Bangar Boli
bho	NP	D	Bhojpuri Tharu
bho	NP	D	Kashika
bho	NP	D	Mallika
bho	NP	D	Purbi Boli
bho	NP	D	Sheikh Boli
bho	NP	L	Bhojpuri
bho	NP	LA	Bajpuri
bho	NP	LA	Bhojapuri
bho	NP	LA	Bhozpuri
bhp	ID	D	Bima
bhp	ID	D	Kolo
bhp	ID	D	Mbojo
bhp	ID	D	Sangar
bhp	ID	D	Toloweri
bhp	ID	DA	Sanggar
bhp	ID	L	Bima
bhp	ID	LA	Bimanese
bhq	ID	D	Binongko
bhq	ID	D	Bonerate
bhq	ID	D	Tomea
bhq	ID	DA	Tomia
bhq	ID	L	Tukang Besi South
bhq	ID	LA	Buton
bhq	ID	LA	Tukang-Besi
bhq	ID	LA	Wakatobi
bhr	MG	L	Malagasy, Bara
bhs	CM	L	Buwal
bhs	CM	LA	Bual
bhs	CM	LA	Gadala
bhs	CM	LA	Ma Buwal
bht	IN	L	Bhattiyali
bht	IN	LA	Bhateali
bht	IN	LA	Bhatiali Pahari
bht	IN	LA	Bhatiyali
bht	IN	LA	Pahari
bhu	IN	L	Bhunjia
bhu	IN	LA	Bhumjiya
bhu	IN	LA	Bhunjiya
bhu	IN	LA	Bunjia
bhv	ID	L	Bahau
bhw	ID	D	Ariom
bhw	ID	D	Bo’o
bhw	ID	D	Bosnik
bhw	ID	D	Dwar
bhw	ID	D	Fairi
bhw	ID	D	Jenures
bhw	ID	D	Kamer
bhw	ID	D	Korido
bhw	ID	D	Korim
bhw	ID	D	Mandusir
bhw	ID	D	Mapia
bhw	ID	D	Mios Num
bhw	ID	D	Mofu
bhw	ID	D	Monoarfu
bhw	ID	D	Opif
bhw	ID	D	Padoa
bhw	ID	D	Penasifu
bhw	ID	D	Rumberpon
bhw	ID	D	Samberi
bhw	ID	D	Sampori
bhw	ID	D	Sor
bhw	ID	D	Sorendidori
bhw	ID	D	Sorido
bhw	ID	D	Sundei
bhw	ID	D	Wadibu
bhw	ID	D	Wardo
bhw	ID	D	Wari
bhw	ID	D	Warsa
bhw	ID	D	Yobi
bhw	ID	DA	Jobi
bhw	ID	DA	Mokmer
bhw	ID	L	Biak
bhw	ID	LA	Biak-Numfor
bhw	ID	LA	Mafoor
bhw	ID	LA	Mafoorsch
bhw	ID	LA	Mefoor
bhw	ID	LA	Myfoorsch
bhw	ID	LA	Noefoor
bhw	ID	LA	Noefoorsch
bhw	ID	LA	Nufoor
bhw	ID	LA	Wós Kovedi
bhw	ID	LA	Wós Vyak
bhx	IN	L	Bhalay
bhy	CD	D	Bugombe
bhy	CD	DA	Ebugombe
bhy	CD	L	Bhele
bhy	CD	LA	Bili
bhy	CD	LA	Ebhele
bhy	CD	LA	Ipere
bhy	CD	LA	Kipere
bhy	CD	LA	Kipili
bhy	CD	LA	Pere
bhy	CD	LA	Peri
bhy	CD	LA	Pili
bhy	CD	LA	Piri
bhz	ID	D	Ako
bhz	ID	D	Bada
bhz	ID	L	Bada
bhz	ID	LA	Bada’
bhz	ID	LA	Tobada’
bia	AU	L	Badimaya
bia	AU	LA	Parti-Maya
bia	AU	LA	Widimaya
bib	BF	D	Barka
bib	BF	D	Gormine
bib	BF	D	Lebir
bib	BF	D	Lere
bib	BF	L	Bisa
bib	BF	LA	Bissa
bib	BF	LA	Bɩsa
bib	BF	LA	Boussanse
bib	GH	D	Baraka
bib	GH	D	Lebir
bib	GH	DA	Eastern Bisa
bib	GH	DA	Western Bisa
bib	GH	L	Bisa
bib	GH	LA	Bissa
bib	GH	LA	Busansi
bib	TG	L	Bissa
bib	TG	LA	Bisa
bic	PG	L	Bikaru
bic	PG	LA	Bugalu
bic	PG	LA	Pikaru
bid	TD	D	’Oboyguno
bid	TD	D	Bigawguno
bid	TD	D	Garawgino
bid	TD	D	Jekkino
bid	TD	D	Nalguno
bid	TD	DA	Kafila
bid	TD	DA	Kofilo
bid	TD	DA	Niergui
bid	TD	DA	Tounkoul
bid	TD	DA	Zerli
bid	TD	L	Bidiyo
bid	TD	LA	’Bidio
bid	TD	LA	’Bidiyo
bid	TD	LA	Bidio
bid	TD	LA	Bidiya
bid	TD	LA	Bidiyo-Waana
bid	TD	LA	Bidyo
bie	PG	L	Bepour
bif	GW	L	Biafada
bif	GW	LA	Beafada
bif	GW	LA	Bedfola
bif	GW	LA	Biafar
bif	GW	LA	Bidyola
bif	GW	LA	Dfola
bif	GW	LA	Fada
big	PG	D	Ngowiye
big	PG	D	Yongolei
big	PG	L	Biangai
bij	NG	D	Bijim
bij	NG	D	Legeri
bij	NG	D	Vaghat
bij	NG	D	Ya
bij	NG	DA	Boi
bij	NG	DA	Kadun
bij	NG	DA	Kwanka
bij	NG	DA	Tivaghat
bij	NG	DA	Tiya
bij	NG	DA	Tiyaa
bij	NG	L	Vaghat-Ya-Bijim-Legeri
bij	NG	LA	Vwhat
bik	PH	L	Bikol
bil	NG	L	Bille
bil	NG	LA	Bile
bil	NG	LA	Bili
bil	NG	LA	Billanchi
bil	NG	LA	Kunbille
bim	GH	L	Bimoba
bim	GH	LA	Moar
bim	GH	LA	Moor
bin	NG	L	Edo
bin	NG	LA	Addo
bin	NG	LA	Benin
bin	NG	LA	Bini
bin	NG	LA	Oviedo
bin	NG	LA	Ovioba
bio	PG	D	Amini
bio	PG	L	Nai
bio	PG	LA	Biaka
bip	CD	D	Bombi-Ngbanja
bip	CD	D	Nyaku
bip	CD	L	Bila
bip	CD	LA	
bip	CD	LA	Ebila
bip	CD	LA	Forest Bira
bip	CD	LA	KiBila
bip	CD	LA	Western Bila
biq	PG	L	Bipi
biq	PG	LA	Sisi-Bipi
bir	PG	D	Pikaru
bir	PG	DA	Bikaru
bir	PG	L	Bisorio
bir	PG	LA	Iniai
bir	PG	LA	Inyai-Gadio-Bisorio
bis	NC	L	Bislama
bis	NC	LA	Bichelamar
bis	VU	L	Bislama
bis	VU	LA	Bichelamar
bit	PG	D	Bitara
bit	PG	D	Kagiru
bit	PG	DA	Apowasi
bit	PG	L	Berinomo
bit	PG	LA	Bitara
biu	IN	L	Biate
biu	IN	LA	Baite
biu	IN	LA	Bedesa
biu	IN	LA	Beite
biu	IN	LA	Bete
biu	IN	LA	Beteh
biu	IN	LA	Biete
biu	IN	LA	Hadem
biv	CI	L	Birifor, Southern
biv	CI	LA	Birifo
biv	GH	L	Birifor, Southern
biv	GH	LA	Berfoɔr
biv	GH	LA	Birfoɔr
biv	GH	LA	Birifo
biv	GH	LA	Birifor
biv	GH	LA	Bɩ rfʊ ɔ r
biv	GH	LA	Ghana Birifor
biv	GH	LA	Lobi
biw	CM	D	Bikeng
biw	CM	D	Kol North
biw	CM	D	Kol South
biw	CM	L	Kol
biw	CM	LA	Bekol
biw	CM	LA	Bikele
biw	CM	LA	Bikele-Bikay
biw	CM	LA	Bikele-Bikeng
biw	CM	LA	Bokol
biw	CM	LA	Bòkól
bix	IN	L	Bijori
bix	IN	LA	Binjhia
bix	IN	LA	Birijia
bix	IN	LA	Birjia
bix	IN	LA	Brijia
bix	IN	LA	Burja
biy	IN	L	Birhor
biy	IN	LA	Bihor
biy	IN	LA	Birhar
biy	IN	LA	Birhore
biy	IN	LA	Birhul
biy	IN	LA	Mankidi
biy	IN	LA	Mankidia
biy	IN	LA	Mankiria
biz	CD	D	Dzamba
biz	CD	D	Loi
biz	CD	D	Makutu
biz	CD	D	Mampoko
biz	CD	DA	Jamba
biz	CD	L	Baloi
biz	CD	LA	Baato Baloi
biz	CD	LA	Boloi
biz	CD	LA	Loi
biz	CD	LA	Rebu
bja	CD	D	Bosambi
bja	CD	D	Mbila
bja	CD	D	Monzamboli
bja	CD	D	Yaliambi
bja	CD	L	Budza
bja	CD	LA	Budja
bja	CD	LA	Buja
bja	CD	LA	Ebuja
bja	CD	LA	Embudja
bja	CD	LA	Limbudza
bja	CD	LA	Mbudja
bjb	AU	L	Barngarla
bjb	AU	LA	Bahanga-La
bjb	AU	LA	Bangala
bjb	AU	LA	Banggala
bjb	AU	LA	Banggarla
bjb	AU	LA	Bungeha
bjb	AU	LA	Bungela
bjb	AU	LA	Kortabina
bjb	AU	LA	Pakarla
bjb	AU	LA	Pangkala
bjb	AU	LA	Pankalla
bjb	AU	LA	Parnkala
bjb	AU	LA	Parnkalla
bjb	AU	LA	Punkalla
bjc	PG	L	Bariji
bjc	PG	LA	Aga Bereho
bje	CN	D	Biao Min
bje	CN	D	Jiaogong Mian
bje	CN	DA	Ao Yao
bje	CN	DA	Biao Mien
bje	CN	DA	Biaomin
bje	CN	DA	Byaumin
bje	CN	DA	Chao Kong Meng
bje	CN	DA	Dongshan Yao
bje	CN	DA	Shikou
bje	CN	DA	Tsaukongmeng
bje	CN	L	Biao-Jiao Mien
bje	CN	LA	Ao Biao
bje	CN	LA	Biao Chao
bje	CN	LA	Byau Min
bje	CN	LA	Dongshan Biao Min
bjf	IL	D	Barzani dialect cluster
bjf	IL	D	Sandu
bjf	IL	DA	Barzan
bjf	IL	DA	Bijil
bjf	IL	DA	Shahe
bjf	IL	L	Barzani-Sandu Jewish Neo-Aramaic
bjf	IL	LA	Barzani Jewish Neo-Aramaic
bjf	IL	LA	Central Jewish Neo-Aramaic
bjf	IL	LA	Lishan Didan
bjf	IL	LA	Lishan Dideni
bjg	GW	D	Anhaqui
bjg	GW	D	Formosa
bjg	GW	D	Kagbaaga
bjg	GW	D	Kajoko
bjg	GW	D	Kamona
bjg	GW	D	Karanguna
bjg	GW	D	Kasuga
bjg	GW	D	Kavrama
bjg	GW	DA	Anhaki
bjg	GW	DA	Caravela
bjg	GW	DA	Orango
bjg	GW	DA	Uno
bjg	GW	L	Bidyogo
bjg	GW	LA	Bijago
bjg	GW	LA	Bijogo
bjg	GW	LA	Bijougot
bjg	GW	LA	Bijuga
bjg	GW	LA	Budjago
bjg	GW	LA	Bugago
bjh	PG	L	Bahinemo
bjh	PG	LA	Bahenemo
bjh	PG	LA	Gahom
bjh	PG	LA	Inaru
bjh	PG	LA	Wogu
bjh	PG	LA	Yigai
bji	ET	L	Burji
bji	ET	LA	Bambala
bji	ET	LA	Bembala
bji	ET	LA	Daashi
bji	KE	L	Burji
bji	KE	LA	Bambala
bjj	IN	D	Kanauji Proper
bjj	IN	D	Tirhari
bjj	IN	D	Transitional Kanauji
bjj	IN	L	Kanauji
bjj	IN	LA	Bhakha
bjj	IN	LA	Braj
bjj	IN	LA	Braj Kanauji
bjj	IN	LA	Dehati
bjj	IN	LA	Kannauji
bjk	PG	D	Barok
bjk	PG	D	Usen
bjk	PG	L	Barok
bjk	PG	LA	Kanalu
bjk	PG	LA	Kanapit
bjk	PG	LA	Kolube
bjk	PG	LA	Komalu
bjk	PG	LA	Kulubi
bjl	PG	L	Bulu
bjm	IQ	L	Bajelani
bjm	IQ	LA	Bajalani
bjm	IQ	LA	Bajoran
bjm	IQ	LA	Bejwan
bjm	IQ	LA	Chichamachu
bjm	IQ	LA	Gurani
bjn	ID	D	Hulu
bjn	ID	D	Kuala
bjn	ID	L	Banjar
bjn	ID	LA	Bandjarese
bjn	ID	LA	Banjar Malay
bjn	ID	LA	Banjarese
bjn	ID	LA	Labuhan
bjn	MY	L	Banjar
bjn	MY	LA	Bandjarese
bjn	MY	LA	Banjar Malay
bjn	MY	LA	Banjar Melau
bjn	MY	LA	Banjarese
bjn	MY	LA	Benjar
bjo	CD	D	Bendi
bjo	CD	D	Yakpa
bjo	CD	DA	Bayaka
bjo	CD	DA	Yacoua
bjo	CD	DA	Yakpwa
bjo	CD	DA	Yakwa
bjo	CD	L	Banda, Mid-Southern
bjo	CF	D	Bongo
bjo	CF	D	Dukpu
bjo	CF	D	Wasa
bjo	CF	D	Yakpa
bjo	CF	DA	Bayaka
bjo	CF	DA	Ouassa
bjo	CF	DA	Yacoua
bjo	CF	DA	Yakpwa
bjo	CF	DA	Yakwa
bjo	CF	L	Banda, Mid-Southern
bjo	CF	LA	Banda Central Sud
bjo	SS	D	Dukpu
bjo	SS	D	Wasa
bjo	SS	L	Banda, Mid-Southern
bjp	PG	L	Fanamaket
bjp	PG	LA	Maket
bjp	PG	LA	Tangga
bjr	PG	L	Binumarien
bjr	PG	LA	Binamarir
bjr	PG	LA	Binumaria
bjs	BB	L	Bajan
bjs	BB	LA	Barbadian Creole English
bjt	SN	D	Fganja
bjt	SN	D	Fjaalib
bjt	SN	DA	Blip
bjt	SN	DA	Ganja
bjt	SN	L	Balanta-Ganja
bjt	SN	LA	Alante
bjt	SN	LA	Balanda
bjt	SN	LA	Balant
bjt	SN	LA	Balante
bjt	SN	LA	Ballante
bjt	SN	LA	Belante
bjt	SN	LA	Brassa
bjt	SN	LA	Bulanda
bjt	SN	LA	Fjaa
bjt	SN	LA	Fraase
bju	CM	L	Busuu
bju	CM	LA	Awa
bju	CM	LA	Furu
bjv	TD	D	Bedjond
bjv	TD	D	Bébote
bjv	TD	D	Yom
bjv	TD	L	Bedjond
bjv	TD	LA	Bediondo
bjv	TD	LA	Bediondo Mbai
bjv	TD	LA	Bedjondo
bjv	TD	LA	Bédjonde
bjv	TD	LA	Mbay Bediondo
bjv	TD	LA	Mbay Bejondo
bjv	TD	LA	Nangnda
bjw	CI	D	Dafa
bjw	CI	D	Defa
bjw	CI	D	Deple
bjw	CI	D	Nigagba
bjw	CI	D	Nyinagbi
bjw	CI	L	Bakwé
bjx	PH	D	Banao Pikekj
bjx	PH	D	Gubang Itneg
bjx	PH	D	Malibcong Banao
bjx	PH	L	Itneg, Banao
bjx	PH	LA	Banao
bjx	PH	LA	Banaw
bjx	PH	LA	Itneg
bjx	PH	LA	Timggian
bjx	PH	LA	Tinguian
bjy	AU	L	Bayali
bjy	AU	LA	Biyali
bjy	AU	LA	Ningebal
bjy	AU	LA	Orambul
bjy	AU	LA	Warabal
bjz	PG	D	Bareji
bjz	PG	D	Baruga
bjz	PG	D	Mado
bjz	PG	D	Tafota Baruga
bjz	PG	L	Baruga
bka	NG	L	Kyak
bka	NG	LA	Bambuka
bka	NG	LA	Nyakyak
bkc	CM	L	Baka
bkc	CM	LA	Babinga
bkc	CM	LA	Bebayaga
bkc	CM	LA	Bebayaka
bkc	CM	LA	Bibaya
bkc	CM	LA	Pygmees Baka
bkc	CM	LA	Pygmees de l’Est
bkc	GA	L	Baka
bkc	GA	LA	Babinga
bkc	GA	LA	Bayaka
bkc	GA	LA	Bebayaka
bkd	PH	D	Talaandig
bkd	PH	L	Binukid
bkd	PH	LA	Binokid
bkd	PH	LA	Binukid Manobo
bkd	PH	LA	Bukidnon
bkf	CD	L	Beeke
bkf	CD	LA	Beke
bkf	CD	LA	Ibeeke
bkg	CD	L	Buraka
bkg	CD	LA	Boraka
bkg	CD	LA	Bouraka
bkg	CF	L	Buraka
bkg	CF	LA	Bolaka
bkg	CF	LA	Boraka
bkg	CF	LA	Bouraka
bkh	CM	D	Adie
bkh	CM	D	Bisoo
bkh	CM	D	Mbang
bkh	CM	D	Yabyang
bkh	CM	D	Yakalak
bkh	CM	D	Yapoma
bkh	CM	D	Yassuku
bkh	CM	DA	Adiangok
bkh	CM	DA	Basoo Ba Die
bkh	CM	DA	Basoo Ba Likol
bkh	CM	DA	Basoo D’edea
bkh	CM	DA	Basso
bkh	CM	DA	Dimbambang
bkh	CM	DA	Elog Mpoo
bkh	CM	DA	Yabyang-Yapeke
bkh	CM	DA	Yakalag
bkh	CM	DA	Yasoukou
bkh	CM	DA	Yasug
bkh	CM	DA	Yasuku
bkh	CM	L	Bakoko
bkh	CM	LA	Basoo
bki	VU	L	Baki
bki	VU	LA	Burumba
bki	VU	LA	Paki
bkj	CF	D	Bogongo
bkj	CF	D	Pande
bkj	CF	DA	Bugongo
bkj	CF	DA	Bukongo
bkj	CF	DA	Gongo
bkj	CF	DA	Linyeli
bkj	CF	DA	Linzeli
bkj	CF	DA	Ndjeli
bkj	CF	DA	Ngili
bkj	CF	DA	Njeli
bkj	CF	L	Pande
bkj	CF	LA	Ipande
bkk	IN	L	Brokskat
bkk	IN	LA	Brokpa
bkk	IN	LA	Brokpa of Dah-Hanu
bkk	IN	LA	Dokskat
bkk	IN	LA	Kyango
bkk	IN	LA	Minaro
bkl	ID	L	Berik
bkl	ID	LA	Berick
bkl	ID	LA	Berrik
bkl	ID	LA	Sewan Teteris
bkl	ID	LA	Upper Tor
bkm	CM	D	Mbizenaku
bkm	CM	DA	Itangimbesa
bkm	CM	DA	Mbesa
bkm	CM	L	Kom
bkm	CM	LA	Bamekon
bkm	CM	LA	Bikom
bkm	CM	LA	Itangikom
bkm	CM	LA	Kong
bkm	CM	LA	Nkom
bkn	ID	D	Punan Busang
bkn	ID	D	Punan Ukit
bkn	ID	L	Bukitan
bkn	ID	LA	Bakatan
bkn	ID	LA	Bakitan
bkn	ID	LA	Beketan
bkn	ID	LA	Mangkettan
bkn	ID	LA	Manketa
bkn	ID	LA	Pakatan
bkn	MY	L	Bukitan
bkn	MY	LA	Bakatan
bkn	MY	LA	Bakitan
bkn	MY	LA	Beketan
bkn	MY	LA	Mangkettan
bkn	MY	LA	Manketa
bkn	MY	LA	Pakatan
bko	CM	D	Kwa’
bko	CM	D	Mbyam
bko	CM	DA	Babwa
bko	CM	DA	Bakoua
bko	CM	DA	Bekwa’
bko	CM	DA	Mipa
bko	CM	L	Kwa’
bko	CM	LA	Bakoa
bko	CM	LA	Bakwa
bko	CM	LA	Bamileke-Kwa
bkp	CD	D	Busa
bkp	CD	L	Boko
bkp	CD	LA	Iboko
bkq	BR	L	Bakairí
bkq	BR	LA	Bacairí
bkq	BR	LA	Kurâ
bkr	ID	D	Bakumpai
bkr	ID	D	Mengkatip
bkr	ID	DA	Mangkatip
bkr	ID	DA	Oloh Mengkatip
bkr	ID	L	Bakumpai
bkr	ID	LA	Bakambai
bkr	ID	LA	Bara-Jida
bks	PH	L	Sorsoganon, Northern
bks	PH	LA	Masbate Sorsogon
bks	PH	LA	Northern Sorsogon
bks	PH	LA	Sorsogon Bicolano
bks	PH	LA	Sursugúnun
bkt	CD	L	Boloki
bkt	CD	LA	Baloki
bkt	CD	LA	Boleki
bkt	CD	LA	Buluki
bkt	CD	LA	River Ruki
bku	PH	L	Buhid
bku	PH	LA	Bangon
bku	PH	LA	Batangan
bku	PH	LA	Bukil
bkv	NG	L	Bekwarra
bkv	NG	LA	Bekworra
bkv	NG	LA	Ebekwara
bkv	NG	LA	Yakoro
bkw	CG	D	Ebaa
bkw	CG	D	Koolo
bkw	CG	D	Mebeeza
bkw	CG	D	Mekwoob
bkw	CG	D	Zalagee
bkw	CG	L	Bekwel
bkw	CG	LA	Bakwele
bkw	CG	LA	Bakwil
bkw	CG	LA	Bekwil
bkw	CM	D	Esel
bkw	CM	DA	Essel
bkw	CM	L	Bekwel
bkw	CM	LA	Bakwele
bkw	CM	LA	Bakwil
bkw	CM	LA	Bekwil
bkw	CM	LA	Okpele
bkw	GA	L	Bekwel
bkw	GA	LA	Bakwele
bkw	GA	LA	Bakwil
bkw	GA	LA	Bekwie
bkw	GA	LA	Bekwil
bkx	TL	D	Amnesat
bkx	TL	D	Nu’af
bkx	TL	L	Baikeno
bkx	TL	LA	Ambeno
bkx	TL	LA	Ambenu
bkx	TL	LA	Atoni
bkx	TL	LA	Baikenu
bkx	TL	LA	Biqueno
bkx	TL	LA	Laes Baikeno
bkx	TL	LA	Lais Meto
bkx	TL	LA	Molok Meto
bkx	TL	LA	Oe Cusi
bkx	TL	LA	Oecusse
bkx	TL	LA	Oecussi
bkx	TL	LA	Oekusi
bkx	TL	LA	Uab Atoni Pah Meto
bkx	TL	LA	Uab Metô
bkx	TL	LA	Uab Pah Meto
bkx	TL	LA	Vaikenu
bkx	TL	LA	Vaikino
bky	CM	D	Basua
bky	CM	D	Boki
bky	CM	D	Iruan
bky	CM	L	Bokyi
bky	CM	LA	Boki
bky	CM	LA	Byoki
bky	CM	LA	Nfua
bky	CM	LA	Nki
bky	CM	LA	Okii
bky	CM	LA	Osikom
bky	CM	LA	Osukam
bky	CM	LA	Uki
bky	CM	LA	Vaaneroki
bky	NG	D	Abo
bky	NG	D	Basua
bky	NG	D	Boje
bky	NG	D	Boorim
bky	NG	D	Eastern Bokyi
bky	NG	D	Irruan
bky	NG	D	Kwakwagom
bky	NG	D	Nsadop
bky	NG	D	Oku
bky	NG	D	Osokom
bky	NG	D	Oyokom
bky	NG	D	Wula
bky	NG	DA	Abu
bky	NG	DA	Bashua
bky	NG	DA	Baswo
bky	NG	DA	Bojie
bky	NG	DA	East Boki
bky	NG	DA	Eerwee
bky	NG	DA	Erwan
bky	NG	DA	Kecwan
bky	NG	DA	Okundi
bky	NG	L	Bokyi
bky	NG	LA	Boki
bky	NG	LA	Nfua
bky	NG	LA	Nki
bky	NG	LA	Okii
bky	NG	LA	Osikom
bky	NG	LA	Osukam
bky	NG	LA	Uki
bky	NG	LA	Vaaneroki
bkz	ID	D	Bungku
bkz	ID	D	Landawe
bkz	ID	D	Routa
bkz	ID	D	Torete
bkz	ID	D	Tulambatu
bkz	ID	D	Waia
bkz	ID	DA	To Rete
bkz	ID	L	Bungku
bkz	ID	LA	Ikinyikiusa
bkz	ID	LA	Tamboeko
bkz	ID	LA	Tambuku
bkz	ID	LA	Tobuco
bla	CA	D	Kainai
bla	CA	D	Pikanii
bla	CA	D	Siksika
bla	CA	DA	Blood
bla	CA	DA	Peigan
bla	CA	DA	Piegan
bla	CA	L	Blackfoot
bla	CA	LA	Blackfeet
bla	CA	LA	Niitsipowahsin
bla	CA	LA	Pied Noir
bla	CA	LA	Siksika(ipowahsin)
bla	US	D	Pikanii
bla	US	DA	Peigan
bla	US	DA	Piegan
bla	US	L	Blackfoot
bla	US	LA	Blackfeet
bla	US	LA	Niitsipowahsin
bla	US	LA	Siksika(ipowahsin)
blb	SB	L	Bilua
blb	SB	LA	Mbilua
blb	SB	LA	Vella Lavella
blc	CA	L	Bella Coola
blc	CA	LA	Nuxalk
bld	ID	D	Atinggola
bld	ID	D	Bolango
bld	ID	DA	Andagile
bld	ID	DA	Attingola
bld	ID	DA	Diu
bld	ID	DA	Kattinggola
bld	ID	DA	Uki
bld	ID	L	Bolango
bld	ID	LA	Atinggola-Bolango
bld	ID	LA	Bolaang Uki
bld	ID	LA	Bolang-Banka
bld	ID	LA	Bulanga
bld	ID	LA	Bulanga-Uki
ble	GW	D	Kantohe
ble	GW	D	Mane
ble	GW	D	Naga
ble	GW	D	Nhacra
ble	GW	DA	Fora
ble	GW	DA	Kentohe
ble	GW	DA	Queuthoe
ble	GW	L	Balanta-Kentohe
ble	GW	LA	Alante
ble	GW	LA	Balanda
ble	GW	LA	Balant
ble	GW	LA	Balanta
ble	GW	LA	Balante
ble	GW	LA	Ballante
ble	GW	LA	Belante
ble	GW	LA	Brassa
ble	GW	LA	Bulanda
ble	GW	LA	Frase
blf	ID	L	Buol
blf	ID	LA	Apadu Vuolo
blf	ID	LA	Bual
blf	ID	LA	Bwo’ol
blf	ID	LA	Bwool
blf	ID	LA	Dia
blg	MY	L	Balau
blg	MY	LA	Bala’u
blh	LR	L	Kuwaa
blh	LR	LA	Belle
blh	LR	LA	Belleh
blh	LR	LA	Kowaao
blh	LR	LA	Kwaa
bli	CD	L	Bolia
bli	CD	LA	Bokoki
bli	CD	LA	Bulia
blj	ID	L	Bulungan
blj	ID	LA	Bolongan
blk	MM	D	Northern Pa’o
blk	MM	D	Southern Pa’o
blk	MM	L	Pa’o
blk	MM	LA	Black Karen
blk	MM	LA	Northern Taungthu
blk	MM	LA	Pa Oh
blk	MM	LA	Pa’o Karen
blk	MM	LA	Pa-O
blk	MM	LA	Pa-U
blk	TH	D	Southern Pa’o
blk	TH	L	Pa’o
blk	TH	LA	Black Karen
blk	TH	LA	Pa Oh
blk	TH	LA	Pa’O
blk	TH	LA	Pa’o Karen
blk	TH	LA	Pa-U
blk	TH	LA	Taungtu
blm	SS	D	Bahri Girinti
blm	SS	D	Sopi
blm	SS	D	Wulu
blm	SS	DA	Supi
blm	SS	L	Beli
blm	SS	LA	’Beli
blm	SS	LA	Behli
blm	SS	LA	Beili
blm	SS	LA	Jur Beli
bln	PH	L	Bikol, Southern Catanduanes
bln	PH	LA	Southern Catanduanes Bikolano
bln	PH	LA	Virac
blo	BJ	D	Agerendebu ka gija
blo	BJ	D	Frinyio ka gija
blo	BJ	D	Gibayaakuja
blo	BJ	D	Gibodija
blo	BJ	D	Giborokoja
blo	BJ	D	Gideenguja
blo	BJ	D	Gifolanga
blo	BJ	D	Gikodowarja
blo	BJ	D	Gipenelanja
blo	BJ	D	Gipenesulja
blo	BJ	D	Gisaramangaja
blo	BJ	D	Giseda
blo	BJ	D	Naagayili ka gija
blo	BJ	D	Ngmeelang ka gija
blo	BJ	D	Yaari ka gija
blo	BJ	DA	Agéréndébou
blo	BJ	DA	Bassila
blo	BJ	DA	Bayaku
blo	BJ	DA	Bodi
blo	BJ	DA	Dengou
blo	BJ	DA	Frignion
blo	BJ	DA	Guiguisso
blo	BJ	DA	Kodowari
blo	BJ	DA	Mboroko
blo	BJ	DA	Melan
blo	BJ	DA	Nagayilé
blo	BJ	DA	Pénélan
blo	BJ	DA	Pénéssoulou
blo	BJ	DA	Saramanga
blo	BJ	DA	Yarí
blo	BJ	L	Anii
blo	BJ	LA	Baseca
blo	BJ	LA	Basila
blo	BJ	LA	Bassila
blo	BJ	LA	Gisida
blo	TG	L	Anii
blo	TG	LA	Akpe
blo	TG	LA	Baseca
blo	TG	LA	Basila
blo	TG	LA	Bassila
blo	TG	LA	Gisida
blp	SB	L	Blablanga
blp	SB	LA	Blanga
blp	SB	LA	Gema
blp	SB	LA	Goi
blq	PG	D	Baluan
blq	PG	D	Pam
blq	PG	L	Baluan-Pam
blq	PG	LA	Pam-Baluan
blr	CN	D	Kem Degne
blr	CN	D	Phang
blr	CN	L	Blang
blr	CN	LA	Bulang
blr	CN	LA	K’ala
